player_id,year_id,school_name,conf_abbr,class,pos,g,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_yds_per_att,adj_pass_yds_per_att,pass_td,pass_int,pass_rating
1254,*2018,Oklahoma,Big 12,FR,FB,3.0,,,,,,,,,,,,,,,4.0,21.0,5.3,0.0,2.0,36.0,18.0,0.0,6.0,57.0,9.5,0.0,,,,,,,,,
1254,*2019,Oklahoma,Big 12,SO,FB,10.0,,,,,,,,,,,,,,,2.0,7.0,3.5,0.0,16.0,169.0,10.6,3.0,18.0,176.0,9.8,3.0,,,,,,,,,
1254,*2020,Oklahoma,Big 12,JR,TE,9.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,18.0,218.0,12.1,5.0,19.0,218.0,11.5,5.0,,,,,,,,,
1254,*2021,Oklahoma,Big 12,SR,TE,13.0,,,,,,,,,,,,,,,6.0,25.0,4.2,1.0,32.0,334.0,10.4,4.0,38.0,359.0,9.4,5.0,,,,,,,,,
1255,*2018,Houston,American,FR,DL,8.0,9.0,5.0,14.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1255,2019,Houston,American,SO,DL,7.0,8.0,5.0,13.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1255,*2020,Houston,American,JR,DL,7.0,9.0,14.0,23.0,2.0,1.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1255,*2021,Houston,American,JR,DL,12.0,24.0,23.0,47.0,13.0,6.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1256,*2019,Notre Dame,Ind,FR,DB,13.0,27.0,14.0,41.0,1.0,0.0,4.0,66.0,16.5,1.0,6.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1256,*2020,Notre Dame,ACC,SO,S,11.0,51.0,12.0,63.0,4.5,0.0,1.0,14.0,14.0,0.0,6.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1256,*2021,Notre Dame,Ind,JR,S,7.0,19.0,15.0,34.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1257,2016,Illinois,Big Ten,FR,LB,6.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1257,2018,Illinois,Big Ten,SO,LB,12.0,48.0,47.0,95.0,8.5,1.0,0.0,0.0,,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1257,*2019,Illinois,Big Ten,JR,LB,9.0,39.0,32.0,71.0,7.5,3.5,1.0,0.0,0.0,0.0,0.0,3.0,,,7.0,,,,,,,,,,,,,,,,,,,,,
1257,2020,Illinois,Big Ten,SR,LB,8.0,36.0,32.0,68.0,10.0,2.5,2.0,12.0,6.0,0.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
1257,2021,Illinois,Big Ten,SR,LB,5.0,18.0,14.0,32.0,2.5,1.0,0.0,0.0,,0.0,0.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
1258,*2017,Texas A&M,SEC,SO,WR,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,3.0,39.0,13.0,0.0,3.0,39.0,13.0,0.0,,,,,,,,,
1258,*2019,Texas A&M,SEC,JR,LB,11.0,7.0,8.0,15.0,3.0,2.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1258,*2020,Texas A&M,SEC,SR,LB,9.0,17.0,32.0,49.0,7.0,3.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1258,2021,Texas A&M,SEC,SR,LB,12.0,45.0,44.0,89.0,8.5,2.0,0.0,0.0,,0.0,4.0,2.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1259,*2019,Alabama,SEC,FR,LB,12.0,27.0,34.0,61.0,7.5,0.0,0.0,0.0,,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1259,*2020,Alabama,SEC,SO,LB,13.0,52.0,27.0,79.0,7.0,4.5,1.0,0.0,0.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1259,*2021,Alabama,SEC,JR,LB,15.0,45.0,35.0,80.0,11.5,5.5,0.0,0.0,,0.0,3.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
1260,2019,South Carolina,SEC,FR,RB,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,21.0,179.0,8.5,4.0,3.0,26.0,8.7,0.0,24.0,205.0,8.5,4.0,,,,,,,,,
1260,2020,South Carolina,SEC,SO,RB,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,185.0,1138.0,6.2,15.0,21.0,159.0,7.6,1.0,206.0,1297.0,6.3,16.0,,,,,,,,,
1260,*2021,South Carolina,SEC,JR,RB,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,152.0,660.0,4.3,4.0,11.0,89.0,8.1,0.0,163.0,749.0,4.6,4.0,,,,,,,,,
1261,*2019,Oklahoma State,Big 12,SO,S,12.0,49.0,22.0,71.0,3.0,1.0,5.0,45.0,9.0,0.0,13.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
1261,*2020,Oklahoma State,Big 12,JR,S,10.0,31.0,13.0,44.0,2.0,1.0,2.0,6.0,3.0,0.0,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1261,*2021,Oklahoma State,Big 12,SR,S,14.0,42.0,28.0,70.0,4.5,2.0,3.0,21.0,7.0,0.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1262,*2019,Michigan,Big Ten,SO,RB,12.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,121.0,622.0,5.1,4.0,6.0,40.0,6.7,0.0,127.0,662.0,5.2,4.0,0.0,0.0,,0.0,,,0.0,0.0,
1262,2020,Michigan,Big Ten,JR,RB,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,61.0,375.0,6.1,6.0,0.0,0.0,,0.0,61.0,375.0,6.1,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,*2021,Michigan,Big Ten,SR,RB,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,270.0,1327.0,4.9,20.0,18.0,131.0,7.3,0.0,288.0,1458.0,5.1,20.0,0.0,0.0,,0.0,,,0.0,0.0,
1263,2017,Illinois,Big Ten,,K,12.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1263,2018,Illinois,Big Ten,SO,P,12.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1263,*2019,Illinois,Big Ten,JR,P,13.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
1263,2020,Illinois,Big Ten,SR,P,8.0,,,,,,,,,,,,,,,2.0,34.0,17.0,0.0,0.0,0.0,,0.0,2.0,34.0,17.0,0.0,,,,,,,,,
1263,2021,Illinois,Big Ten,SR,P,12.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1264,*2020,Oklahoma,Big 12,JR,OL,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1264,*2021,Oklahoma,Big 12,SR,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,2018,Indiana,Big Ten,FR,TE,10.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,15.0,163.0,10.9,2.0,15.0,163.0,10.9,2.0,,,,,,,,,
1265,*2019,Indiana,Big Ten,SO,TE,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,-4.0,-4.0,0.0,52.0,622.0,12.0,4.0,53.0,618.0,11.7,4.0,,,,,,,,,
1265,*2020,Indiana,Big Ten,JR,TE,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,0.0,0.0,,0.0,23.0,151.0,6.6,4.0,23.0,151.0,6.6,4.0,,,,,,,,,
1265,2021,Indiana,Big Ten,SR,TE,11.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,8.0,4.0,0.0,46.0,543.0,11.8,4.0,48.0,551.0,11.5,4.0,,,,,,,,,
1266,*2017,Michigan State,Big Ten,FR,RB,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,3.0,10.0,3.3,0.0,4.0,13.0,3.3,1.0,7.0,23.0,3.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,*2018,Michigan State,Big Ten,SO,RB,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,118.0,529.0,4.5,5.0,32.0,249.0,7.8,0.0,150.0,778.0,5.2,5.0,1.0,1.0,100.0,36.0,36.0,36.0,0.0,0.0,402.4
1266,*2019,Michigan State,Big Ten,JR,RB,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,24.0,79.0,3.3,0.0,7.0,52.0,7.4,1.0,31.0,131.0,4.2,1.0,0.0,0.0,,0.0,,,0.0,0.0,
1266,2020,Michigan State,Big Ten,JR,RB,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,65.0,200.0,3.1,0.0,18.0,71.0,3.9,2.0,83.0,271.0,3.3,2.0,0.0,0.0,,0.0,,,0.0,0.0,
1266,*2021,Michigan State,Big Ten,SR,TE,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,7.0,7.0,0.0,35.0,326.0,9.3,2.0,36.0,333.0,9.3,2.0,0.0,0.0,,0.0,,,0.0,0.0,
1267,*2019,Michigan,Big Ten,FR,DB,12.0,25.0,11.0,36.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,,,0.0,0.0,0.0,,0.0,1.0,25.0,25.0,0.0,1.0,25.0,25.0,0.0,,,,,,,,,
1267,2020,Michigan,Big Ten,SO,DB,6.0,29.0,15.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1267,*2021,Michigan,Big Ten,JR,DB,14.0,42.0,27.0,69.0,4.5,0.5,2.0,0.0,0.0,0.0,8.0,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1268,2020,LSU,SEC,JR,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,*2021,LSU,SEC,SR,G,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1269,*2019,Michigan,Big Ten,FR,DL,4.0,1.0,9.0,10.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1269,2020,Michigan,Big Ten,SO,DL,5.0,9.0,4.0,13.0,2.0,1.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1269,*2021,Michigan,Big Ten,JR,DL,13.0,17.0,15.0,32.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1270,*2017,Arizona State,Pac-12,FR,WR,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,5.0,41.0,8.2,1.0,5.0,41.0,8.2,1.0,,,,,,,,,
1270,*2018,Arizona State,Pac-12,SO,WR,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,3.0,30.0,10.0,0.0,3.0,30.0,10.0,0.0,,,,,,,,,
1270,*2019,Arizona State,Pac-12,JR,WR,3.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,5.0,58.0,11.6,0.0,5.0,58.0,11.6,0.0,,,,,,,,,
1270,2020,Arizona State,Pac-12,SR,TE,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,3.0,98.0,32.7,1.0,3.0,98.0,32.7,1.0,,,,,,,,,
1270,*2021,Arizona State,Pac-12,SR,TE,8.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,20.0,374.0,18.7,2.0,20.0,374.0,18.7,2.0,,,,,,,,,
1271,*2019,North Carolina,ACC,FR,QB,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,94.0,35.0,0.4,1.0,3.0,23.0,7.7,1.0,97.0,58.0,0.6,2.0,259.0,422.0,61.4,3641.0,8.6,9.7,38.0,7.0,160.2
1271,*2020,North Carolina,ACC,SO,QB,12.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,92.0,146.0,1.6,5.0,1.0,1.0,1.0,1.0,93.0,147.0,1.6,6.0,237.0,348.0,68.1,3586.0,10.3,11.1,30.0,7.0,179.1
1271,*2021,North Carolina,ACC,JR,QB,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,183.0,828.0,4.5,11.0,0.0,0.0,,0.0,183.0,828.0,4.5,11.0,217.0,347.0,62.5,3056.0,8.8,9.0,24.0,9.0,154.2
1272,*2018,Michigan,Big Ten,FR,DL,7.0,5.0,7.0,12.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1272,*2019,Michigan,Big Ten,SO,DL,13.0,35.0,34.0,69.0,10.0,3.5,0.0,0.0,,0.0,6.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
1272,2020,Michigan,Big Ten,JR,DL,2.0,9.0,4.0,13.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1272,*2021,Michigan,Big Ten,SR,DL,14.0,36.0,26.0,62.0,16.5,14.0,0.0,0.0,,0.0,3.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
1273,*2019,Georgia,SEC,JR,LB,9.0,9.0,11.0,20.0,2.0,1.5,0.0,0.0,,0.0,1.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1273,*2020,Georgia,SEC,SR,LB,7.0,11.0,5.0,16.0,5.0,5.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,1.0,-9.0,-9.0,0.0,0.0,0.0,,0.0,1.0,-9.0,-9.0,0.0,,,,,,,,,
1273,2021,Florida State,ACC,SR,DE,12.0,33.0,37.0,70.0,17.5,11.5,0.0,0.0,,0.0,2.0,1.0,,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1274,*2017,Oregon,Pac-12,FR,WR,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,21.0,299.0,14.2,1.0,21.0,299.0,14.2,1.0,,,,,,,,,
1274,*2018,Oregon,Pac-12,SO,WR,11.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,17.0,215.0,12.6,4.0,17.0,215.0,12.6,4.0,,,,,,,,,
1274,*2019,Oregon,Pac-12,JR,WR,13.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,57.0,836.0,14.7,7.0,57.0,836.0,14.7,7.0,,,,,,,,,
1274,*2020,Oregon,Pac-12,SR,WR,7.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,0.0,,0.0,19.0,267.0,14.1,2.0,19.0,267.0,14.1,2.0,,,,,,,,,
1274,*2021,Oregon,Pac-12,SR,WR,9.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,25.0,311.0,12.4,1.0,25.0,311.0,12.4,1.0,,,,,,,,,
1275,*2018,Oregon,Pac-12,FR,CB,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1275,*2019,Oregon,Pac-12,FR,CB,13.0,29.0,17.0,46.0,1.0,0.0,4.0,84.0,21.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1275,*2020,Oregon,Pac-12,SO,S,7.0,24.0,22.0,46.0,0.0,0.0,1.0,9.0,9.0,0.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1275,*2021,Oregon,Pac-12,SO,S,14.0,44.0,33.0,77.0,1.0,0.0,6.0,-1.0,-0.2,0.0,6.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1277,*2018,Texas,Big 12,FR,RB,13.0,,,,,,,,,,,,,,,142.0,708.0,5.0,3.0,27.0,170.0,6.3,2.0,169.0,878.0,5.2,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,*2019,Texas,Big 12,SO,RB,13.0,,,,,,,,,,,,,,,144.0,853.0,5.9,7.0,29.0,242.0,8.3,3.0,173.0,1095.0,6.3,10.0,0.0,0.0,,0.0,,,0.0,0.0,
1277,*2020,Texas,Big 12,JR,RB,6.0,,,,,,,,,,,,,,,53.0,250.0,4.7,1.0,11.0,103.0,9.4,1.0,64.0,353.0,5.5,2.0,0.0,0.0,,0.0,,,0.0,0.0,
1277,2021,USC,Pac-12,SR,RB,10.0,,,,,,,,,,,,,,,156.0,911.0,5.8,5.0,22.0,156.0,7.1,0.0,178.0,1067.0,6.0,5.0,0.0,0.0,,0.0,,,0.0,0.0,
1278,*2018,Appalachian State,Sun Belt,FR,LB,12.0,9.0,16.0,25.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,1.0,5.0,5.0,0.0,0.0,0.0,,0.0,1.0,5.0,5.0,0.0,,,,,,,,,
1278,*2019,Appalachian State,Sun Belt,SO,LB,14.0,31.0,29.0,60.0,6.5,3.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1278,*2020,Appalachian State,Sun Belt,JR,LB,12.0,37.0,50.0,87.0,6.5,2.5,2.0,44.0,22.0,0.0,6.0,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1278,*2021,Appalachian State,Sun Belt,SR,LB,14.0,56.0,63.0,119.0,20.0,6.0,1.0,6.0,6.0,0.0,5.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1279,*2019,USC,Pac-12,FR,DL,11.0,26.0,20.0,46.0,11.5,5.5,0.0,0.0,,0.0,3.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1279,2020,USC,Pac-12,SO,LB,6.0,8.0,12.0,20.0,5.5,2.0,1.0,10.0,10.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1279,2021,USC,Pac-12,JR,LB,10.0,23.0,14.0,37.0,8.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1280,2018,Air Force,MWC,SO,DT,12.0,26.0,27.0,53.0,11.5,3.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1280,*2019,Air Force,MWC,JR,DT,12.0,16.0,22.0,38.0,4.5,3.5,0.0,0.0,,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1280,2020,Air Force,MWC,SR,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,*2021,Air Force,MWC,SR,DT,12.0,23.0,16.0,39.0,11.0,6.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1281,*2018,Alabama,SEC,FR,DB,4.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1281,*2019,Alabama,SEC,SO,DB,10.0,21.0,7.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1281,*2020,Alabama,SEC,JR,DB,13.0,39.0,16.0,55.0,2.5,2.0,0.0,0.0,,0.0,11.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
1281,*2021,Alabama,SEC,SR,DB,12.0,28.0,10.0,38.0,1.0,0.0,2.0,6.0,3.0,0.0,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1282,*2018,Iowa State,Big 12,FR,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,1.0,11.0,11.0,0.0,1.0,11.0,11.0,0.0,,,,,,,,,
1282,2019,Tulsa,American,SO,WR,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,44.0,495.0,11.3,1.0,44.0,495.0,11.3,1.0,,,,,,,,,
1282,*2020,Tulsa,American,JR,WR,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,3.0,3.0,0.0,38.0,499.0,13.1,6.0,39.0,502.0,12.9,6.0,,,,,,,,,
1282,*2021,Tulsa,American,SR,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,3.0,-2.0,-0.7,0.0,83.0,1114.0,13.4,6.0,86.0,1112.0,12.9,6.0,,,,,,,,,
1283,*2018,Texas A&M,SEC,FR,DL,9.0,2.0,12.0,14.0,2.0,1.5,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1283,*2019,Texas A&M,SEC,SO,DL,10.0,18.0,14.0,32.0,6.5,4.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1283,*2020,Texas A&M,SEC,JR,DL,10.0,12.0,11.0,23.0,6.0,4.0,0.0,0.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1283,2021,Texas A&M,SEC,SR,DL,11.0,20.0,11.0,31.0,9.0,8.5,0.0,0.0,,0.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1286,*2017,USC,Pac-12,SO,CB,13.0,31.0,9.0,40.0,0.0,0.0,4.0,17.0,4.3,0.0,7.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1286,*2019,Arizona State,Pac-12,JR,DB,13.0,41.0,5.0,46.0,0.0,0.0,3.0,22.0,7.3,0.0,12.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1286,2020,Arizona State,Pac-12,SR,DB,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1286,*2021,Arizona State,Pac-12,SR,DB,11.0,35.0,6.0,41.0,2.5,1.0,3.0,86.0,28.7,1.0,6.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
1287,*2017,Troy,Sun Belt,FR,CB,13.0,34.0,15.0,49.0,2.0,0.0,2.0,110.0,55.0,1.0,6.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1287,*2018,Troy,Sun Belt,SO,CB,11.0,23.0,10.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,,,0.0,2.0,5.0,2.5,0.0,5.0,28.0,5.6,0.0,7.0,33.0,4.7,0.0,,,,,,,,,
1287,*2020,Houston,American,JR,CB,7.0,18.0,6.0,24.0,2.0,0.0,1.0,22.0,22.0,0.0,4.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1287,*2021,Houston,American,SR,CB,13.0,36.0,11.0,47.0,1.0,0.0,5.0,2.0,0.4,0.0,13.0,0.0,,,1.0,2.0,4.0,2.0,0.0,10.0,109.0,10.9,1.0,12.0,113.0,9.4,1.0,,,,,,,,,
1288,2018,Connecticut,American,FR,DL,11.0,17.0,29.0,46.0,5.5,0.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1288,2019,Connecticut,American,SO,DL,11.0,14.0,26.0,40.0,6.0,3.5,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1288,2020,Connecticut,American,JR,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,2021,Connecticut,Ind,JR,DL,11.0,16.0,32.0,48.0,7.5,4.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
1289,*2016,USC,Pac-12,FR,WR,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
1289,*2017,USC,Pac-12,SO,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,5.0,15.0,3.0,0.0,6.0,46.0,7.7,0.0,11.0,61.0,5.5,0.0,,,,,,,,,
1289,2018,USC,Pac-12,SO,WR,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,6.0,13.0,2.2,1.0,24.0,266.0,11.1,1.0,30.0,279.0,9.3,2.0,,,,,,,,,
1289,*2019,USC,Pac-12,JR,WR,11.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,6.0,35.0,5.8,0.0,6.0,35.0,5.8,0.0,,,,,,,,,
1289,2020,Tennessee,SEC,SR,WR,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,3.0,16.0,5.3,0.0,22.0,280.0,12.7,3.0,25.0,296.0,11.8,3.0,,,,,,,,,
